UnixTime,PacketCount,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,BatteryTemp1,BatteryTemp2,BMETemp,BMEPressure,BMEHumidity,UsedRam,FreeMemory,CPULoad,CPUTemp,BattRawVoltage,BattRawCurrent,V3v3,I3v3,V5v0,I5v0,VvBatt,IvBatt,RegTemp3v3,RegTemp5v0,GPSLat,GPSLatNS,GPSLn,GPSLonEW,GPSAlt,GPSVelocity,GPSSNR,Mag1X,Mag1Y,Mag1Z,Mag2X,Mag2Y,Mag2Z
1699995383,211,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
1699995383,212,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
1699995383,213,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
1699995383,214,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
1699995383,216,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
1699995383,219,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
1699995383,222,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
1699995383,223,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
1699995383,227,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
1699995383,228,-1.829268292682927,3.780487804878049,-0.853658536585366,1.8125,1.787109375,3.25,15.6,28.349999999999998,49.949999999999996,0.0,0.0,0.0,0,0.0,8.27,53235500,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.173,17.586,20.16,-6.226,-15.52,19.4
